Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Zoie,"Fuller House: Season 1: ""The Legend of El Explosivo""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 05:18:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":1693,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":15794,""mediaOffsetMs"":19644},{""eventType"":""playing"",""sessionOffsetMs"":23840,""mediaOffsetMs"":27694},{""eventType"":""playing"",""sessionOffsetMs"":24178,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30194,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38194,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44210,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":1439726,""mediaOffsetMs"":1443483},{""eventType"":""stopped"",""sessionOffsetMs"":1440283,""mediaOffsetMs"":1443532}]"
Zoie,"Fuller House: Season 1: ""Mad Max""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 05:00:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":478000},{""eventType"":""playing"",""sessionOffsetMs"":3363,""mediaOffsetMs"":478000},{""eventType"":""playing"",""sessionOffsetMs"":14147,""mediaOffsetMs"":485109},{""eventType"":""playing"",""sessionOffsetMs"":19929,""mediaOffsetMs"":490865},{""eventType"":""playing"",""sessionOffsetMs"":23560,""mediaOffsetMs"":494496},{""eventType"":""playing"",""sessionOffsetMs"":29576,""mediaOffsetMs"":500512},{""eventType"":""playing"",""sessionOffsetMs"":37576,""mediaOffsetMs"":508512},{""eventType"":""playing"",""sessionOffsetMs"":43592,""mediaOffsetMs"":514528},{""eventType"":""paused"",""sessionOffsetMs"":1094397,""mediaOffsetMs"":1565188},{""eventType"":""stopped"",""sessionOffsetMs"":1094966,""mediaOffsetMs"":1565340}]"
Zoie,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_04_16x9",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 05:00:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2351,""mediaOffsetMs"":0}]"
Zoie,Season 2 Main Character Clip 4: Octonauts: Above & Beyond,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 05:00:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":4134,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4961,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6508,""mediaOffsetMs"":1541},{""eventType"":""stopped"",""sessionOffsetMs"":8023,""mediaOffsetMs"":1544}]"
Zoie,"Fuller House: Season 1: ""Mad Max""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:51:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2520,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":11484,""mediaOffsetMs"":9009},{""eventType"":""playing"",""sessionOffsetMs"":22119,""mediaOffsetMs"":19644},{""eventType"":""playing"",""sessionOffsetMs"":22119,""mediaOffsetMs"":19644},{""eventType"":""playing"",""sessionOffsetMs"":22507,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":30507,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":36523,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":44523,""mediaOffsetMs"":42048},{""eventType"":""stopped"",""sessionOffsetMs"":480520,""mediaOffsetMs"":478045}]"
Zoie,Power Rangers Beast Morphers: Season 1_hook_02_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:51:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2273,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2499,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":5312,""mediaOffsetMs"":70}]"
Zoie,Malibu Rescue: The Series: Season 1 (CHARACTER_POD),LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:51:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3234,""mediaOffsetMs"":0}]"
Zoie,Soul Surfer_hook_03_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:51:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2572,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3248,""mediaOffsetMs"":542},{""eventType"":""stopped"",""sessionOffsetMs"":5895,""mediaOffsetMs"":380}]"
Zoie,Vivo: Clip: Supporting Character,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:51:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2908,""mediaOffsetMs"":0}]"
Zoie,Larva Island: Season 1 (Clip Main Character),LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:51:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2344,""mediaOffsetMs"":0}]"
Zoie,Hairspray_hook_primary_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:50:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2489,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6021,""mediaOffsetMs"":3400},{""eventType"":""stopped"",""sessionOffsetMs"":7965,""mediaOffsetMs"":3182}]"
Zoie,My Girl_hook_primary_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:50:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2481,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":20038,""mediaOffsetMs"":17559},{""eventType"":""stopped"",""sessionOffsetMs"":22579,""mediaOffsetMs"":17384}]"
Zoie,The Mitchells vs. The Machines - Baseline Clip 3,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:50:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2316,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3139,""mediaOffsetMs"":792},{""eventType"":""stopped"",""sessionOffsetMs"":6085,""mediaOffsetMs"":616}]"
Zoie,Teaser: The Christmas Chronicles: Part Two,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:50:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2373,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2541,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":4499,""mediaOffsetMs"":87}]"
Zoie,Season 1 Trailer: Floor is Lava,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:50:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1670,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2678,""mediaOffsetMs"":1042},{""eventType"":""stopped"",""sessionOffsetMs"":5448,""mediaOffsetMs"":807}]"
Zoie,Season 1 Trailer: Floor is Lava,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:50:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1955,""mediaOffsetMs"":0}]"
Zoie,Soul Surfer_hook_03_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 04:49:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2810,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":27597,""mediaOffsetMs"":24816},{""eventType"":""stopped"",""sessionOffsetMs"":29460,""mediaOffsetMs"":24335}]"
Zoie,Soul Surfer,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 03:29:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2351,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22383,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":30383,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":36399,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":44399,""mediaOffsetMs"":42048},{""eventType"":""paused"",""sessionOffsetMs"":4805303,""mediaOffsetMs"":4802839},{""eventType"":""stopped"",""sessionOffsetMs"":4808151,""mediaOffsetMs"":4801841}]"
Zoie,Soul Surfer_hook_03_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 03:29:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1665,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7309,""mediaOffsetMs"":5547},{""eventType"":""stopped"",""sessionOffsetMs"":8662,""mediaOffsetMs"":5653}]"
Zoie,Soul Surfer_hook_03_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 03:29:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4494,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":15540,""mediaOffsetMs"":11052},{""eventType"":""stopped"",""sessionOffsetMs"":18354,""mediaOffsetMs"":10812}]"
Zoie,Season 1 Trailer: Floor is Lava,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 03:29:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2873,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3139,""mediaOffsetMs"":291},{""eventType"":""stopped"",""sessionOffsetMs"":5060,""mediaOffsetMs"":153}]"
Zoie,Soul Surfer_hook_03_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 03:29:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1832,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4438,""mediaOffsetMs"":2585},{""eventType"":""stopped"",""sessionOffsetMs"":6794,""mediaOffsetMs"":2354}]"
Zoie,Main Character Intro Clip: Marmaduke,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-13 03:28:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2591,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":31897,""mediaOffsetMs"":29291},{""eventType"":""stopped"",""sessionOffsetMs"":32307,""mediaOffsetMs"":29356}]"
Zoie,"Bake Squad: Season 1: ""Brother Birthday Bash""",Amazon TVAFTBL Smart TV,2022-05-05 05:23:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1052000},{""eventType"":""playing"",""sessionOffsetMs"":2962,""mediaOffsetMs"":1052000},{""eventType"":""paused"",""sessionOffsetMs"":7071,""mediaOffsetMs"":1054956},{""eventType"":""reposition"",""sessionOffsetMs"":19119,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":19743,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":35700,""mediaOffsetMs"":15741},{""eventType"":""playing"",""sessionOffsetMs"":36138,""mediaOffsetMs"":15741},{""eventType"":""paused"",""sessionOffsetMs"":36860,""mediaOffsetMs"":16834},{""eventType"":""playing"",""sessionOffsetMs"":148043,""mediaOffsetMs"":16834},{""eventType"":""paused"",""sessionOffsetMs"":439711,""mediaOffsetMs"":307417},{""eventType"":""stopped"",""sessionOffsetMs"":446815,""mediaOffsetMs"":307114}]"
Zoie,Season 1 Trailer: Bake Squad,Amazon TVAFTBL Smart TV,2022-05-05 05:22:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2095,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8038,""mediaOffsetMs"":5806},{""eventType"":""stopped"",""sessionOffsetMs"":9519,""mediaOffsetMs"":6017}]"
Zoie,The Thundermans: Season 1_hook_02_16x9,Amazon TVAFTBL Smart TV,2022-05-05 05:22:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2721,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5220,""mediaOffsetMs"":2384},{""eventType"":""stopped"",""sessionOffsetMs"":7426,""mediaOffsetMs"":2389}]"
Zoie,Henry Danger: Season 1_hook_02_16x9,Amazon TVAFTBL Smart TV,2022-05-05 05:22:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2642,""mediaOffsetMs"":0}]"
Zoie,The Thundermans: Season 1_hook_02_16x9,Amazon TVAFTBL Smart TV,2022-05-05 05:22:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2388,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6667,""mediaOffsetMs"":4256},{""eventType"":""stopped"",""sessionOffsetMs"":8898,""mediaOffsetMs"":3985}]"
Zoie,DreamWorks Dragons: Race to the Edge: Season 2 (Trailer),Amazon TVAFTBL Smart TV,2022-05-05 05:22:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":500},{""eventType"":""playing"",""sessionOffsetMs"":3772,""mediaOffsetMs"":500},{""eventType"":""paused"",""sessionOffsetMs"":3959,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5828,""mediaOffsetMs"":80}]"
Zoie,Victorious: Season 1_hook_primary_16x9,Amazon TVAFTBL Smart TV,2022-05-05 05:22:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2587,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2682,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4722,""mediaOffsetMs"":12}]"
Zoie,Malibu Rescue: The Series: Season 1 (CHARACTER_POD),Amazon TVAFTBL Smart TV,2022-05-05 05:22:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3320,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11536,""mediaOffsetMs"":7998},{""eventType"":""stopped"",""sessionOffsetMs"":13778,""mediaOffsetMs"":8072}]"
Zoie,Kung Fu Panda 3_hook_01_16x9,Amazon TVAFTBL Smart TV,2022-05-05 05:22:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2592,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3053,""mediaOffsetMs"":288},{""eventType"":""stopped"",""sessionOffsetMs"":4986,""mediaOffsetMs"":58}]"
Zoie,Season 1 Genre Specific Moment Clip: Dive Club,Amazon TVAFTBL Smart TV,2022-05-05 02:13:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":121774,""mediaOffsetMs"":0}]"
Zoie,Season 1 Genre Specific Moment Clip: Dive Club,Amazon TVAFTBL Smart TV,2022-05-05 02:08:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":317803,""mediaOffsetMs"":0}]"
Zoie,"Malibu Rescue: The Series: Season 1: ""The Splash and the Furious""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 05:03:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4368,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":16313,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":20248,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":24180,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":28221,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":32338,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":36363,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":40537,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":44364,""mediaOffsetMs"":40040},{""eventType"":""stopped"",""sessionOffsetMs"":782368,""mediaOffsetMs"":778044}]"
Zoie,Malibu Rescue: The Series: Season 1 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 05:03:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1772,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6403,""mediaOffsetMs"":4337},{""eventType"":""stopped"",""sessionOffsetMs"":7779,""mediaOffsetMs"":4569}]"
Zoie,Some Assembly Required: Season 2 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 05:03:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1909,""mediaOffsetMs"":0}]"
Zoie,Naruto: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 05:03:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1109,""mediaOffsetMs"":0}]"
Zoie,Malibu Rescue: The Series: Season 1 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:49:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2627,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2966,""mediaOffsetMs"":83},{""eventType"":""stopped"",""sessionOffsetMs"":11406,""mediaOffsetMs"":357}]"
Zoie,Victorious: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:49:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2746,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6414,""mediaOffsetMs"":3003},{""eventType"":""stopped"",""sessionOffsetMs"":8849,""mediaOffsetMs"":3062}]"
Zoie,Malibu Rescue: The Series: Season 1 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:49:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2375,""mediaOffsetMs"":0}]"
Zoie,"Malibu Rescue: The Series: Season 1: ""Escape from Party Beach""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:45:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1152592},{""eventType"":""playing"",""sessionOffsetMs"":3380,""mediaOffsetMs"":1152592},{""eventType"":""paused"",""sessionOffsetMs"":12105,""mediaOffsetMs"":1160701},{""eventType"":""reposition"",""sessionOffsetMs"":18116,""mediaOffsetMs"":1130000},{""eventType"":""playing"",""sessionOffsetMs"":19463,""mediaOffsetMs"":1127042},{""eventType"":""playing"",""sessionOffsetMs"":19631,""mediaOffsetMs"":1127042},{""eventType"":""playing"",""sessionOffsetMs"":31717,""mediaOffsetMs"":1139138},{""eventType"":""paused"",""sessionOffsetMs"":78900,""mediaOffsetMs"":1185976},{""eventType"":""stopped"",""sessionOffsetMs"":80715,""mediaOffsetMs"":1186328}]"
Zoie,"Malibu Rescue: The Series: Season 1: ""Escape from Party Beach""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:26:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":2807,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":12947,""mediaOffsetMs"":15056},{""eventType"":""playing"",""sessionOffsetMs"":17341,""mediaOffsetMs"":19352},{""eventType"":""playing"",""sessionOffsetMs"":22830,""mediaOffsetMs"":24816},{""eventType"":""playing"",""sessionOffsetMs"":36087,""mediaOffsetMs"":38079},{""eventType"":""playing"",""sessionOffsetMs"":49300,""mediaOffsetMs"":51301},{""eventType"":""playing"",""sessionOffsetMs"":54795,""mediaOffsetMs"":56806},{""eventType"":""playing"",""sessionOffsetMs"":930146,""mediaOffsetMs"":932139},{""eventType"":""playing"",""sessionOffsetMs"":946097,""mediaOffsetMs"":948113},{""eventType"":""playing"",""sessionOffsetMs"":976689,""mediaOffsetMs"":978686},{""eventType"":""playing"",""sessionOffsetMs"":994474,""mediaOffsetMs"":996453},{""eventType"":""paused"",""sessionOffsetMs"":1152039,""mediaOffsetMs"":1153861},{""eventType"":""stopped"",""sessionOffsetMs"":1153781,""mediaOffsetMs"":1153305}]"
Zoie,"Malibu Rescue: The Series: Season 1: ""Fresh Off the Bus""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:04:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5474,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17418,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":21545,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":37615,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":41573,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":45597,""mediaOffsetMs"":40040},{""eventType"":""playing"",""sessionOffsetMs"":49481,""mediaOffsetMs"":44044},{""eventType"":""playing"",""sessionOffsetMs"":53482,""mediaOffsetMs"":48048},{""eventType"":""playing"",""sessionOffsetMs"":57464,""mediaOffsetMs"":52052},{""eventType"":""playing"",""sessionOffsetMs"":61549,""mediaOffsetMs"":56056},{""eventType"":""playing"",""sessionOffsetMs"":69615,""mediaOffsetMs"":64064},{""eventType"":""playing"",""sessionOffsetMs"":73658,""mediaOffsetMs"":68068},{""eventType"":""playing"",""sessionOffsetMs"":81641,""mediaOffsetMs"":76076},{""eventType"":""playing"",""sessionOffsetMs"":97629,""mediaOffsetMs"":92092},{""eventType"":""playing"",""sessionOffsetMs"":177729,""mediaOffsetMs"":172172},{""eventType"":""playing"",""sessionOffsetMs"":193758,""mediaOffsetMs"":188188},{""eventType"":""playing"",""sessionOffsetMs"":309845,""mediaOffsetMs"":304304},{""eventType"":""playing"",""sessionOffsetMs"":325870,""mediaOffsetMs"":320320},{""eventType"":""playing"",""sessionOffsetMs"":574163,""mediaOffsetMs"":568568},{""eventType"":""playing"",""sessionOffsetMs"":590129,""mediaOffsetMs"":584584},{""eventType"":""playing"",""sessionOffsetMs"":594171,""mediaOffsetMs"":588588},{""eventType"":""playing"",""sessionOffsetMs"":610155,""mediaOffsetMs"":604604},{""eventType"":""playing"",""sessionOffsetMs"":634186,""mediaOffsetMs"":628628},{""eventType"":""playing"",""sessionOffsetMs"":638232,""mediaOffsetMs"":632632},{""eventType"":""playing"",""sessionOffsetMs"":650176,""mediaOffsetMs"":644644},{""eventType"":""playing"",""sessionOffsetMs"":666204,""mediaOffsetMs"":660660},{""eventType"":""playing"",""sessionOffsetMs"":670202,""mediaOffsetMs"":664664},{""eventType"":""playing"",""sessionOffsetMs"":678227,""mediaOffsetMs"":672672},{""eventType"":""playing"",""sessionOffsetMs"":946483,""mediaOffsetMs"":940940},{""eventType"":""playing"",""sessionOffsetMs"":962500,""mediaOffsetMs"":956956},{""eventType"":""playing"",""sessionOffsetMs"":1066603,""mediaOffsetMs"":1061060},{""eventType"":""playing"",""sessionOffsetMs"":1082671,""mediaOffsetMs"":1077076},{""eventType"":""playing"",""sessionOffsetMs"":1114707,""mediaOffsetMs"":1109108},{""eventType"":""playing"",""sessionOffsetMs"":1134717,""mediaOffsetMs"":1129128},{""eventType"":""playing"",""sessionOffsetMs"":1230764,""mediaOffsetMs"":1225224},{""eventType"":""playing"",""sessionOffsetMs"":1254813,""mediaOffsetMs"":1249248},{""eventType"":""playing"",""sessionOffsetMs"":1258854,""mediaOffsetMs"":1253252},{""eventType"":""playing"",""sessionOffsetMs"":1274820,""mediaOffsetMs"":1269268},{""eventType"":""playing"",""sessionOffsetMs"":1278863,""mediaOffsetMs"":1273272},{""eventType"":""paused"",""sessionOffsetMs"":1290032,""mediaOffsetMs"":1284449},{""eventType"":""stopped"",""sessionOffsetMs"":1290594,""mediaOffsetMs"":1284469}]"
Zoie,"Malibu Rescue: The Series: Season 1: ""With a Little Kelp from My Friends""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:40:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3167,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9105,""mediaOffsetMs"":5422},{""eventType"":""stopped"",""sessionOffsetMs"":1486918,""mediaOffsetMs"":5461}]"
Zoie,Trailer: Malibu Rescue: The Next Wave,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:39:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3876,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13161,""mediaOffsetMs"":9134},{""eventType"":""playing"",""sessionOffsetMs"":22029,""mediaOffsetMs"":17976},{""eventType"":""paused"",""sessionOffsetMs"":23308,""mediaOffsetMs"":18893},{""eventType"":""stopped"",""sessionOffsetMs"":25200,""mediaOffsetMs"":19251}]"
